messageIndex,errorPosition,receivedBits,syndromeBefore,syndromeAfter,lookupHit,correctedPosition,status,correctedCodeword,decodedMessage
1873,12,111010100011110,0100,0000,true,12,CORRECTED_SINGLE_ERROR,111010100011010,11101010001
1873,13,111010100011000,0010,0000,true,13,CORRECTED_SINGLE_ERROR,111010100011010,11101010001
1873,14,111010100011011,0001,0000,true,14,CORRECTED_SINGLE_ERROR,111010100011010,11101010001
1874,0,011010100101111,1001,0000,true,0,CORRECTED_SINGLE_ERROR,111010100101111,11101010010
1874,1,101010100101111,1101,0000,true,1,CORRECTED_SINGLE_ERROR,111010100101111,11101010010
1874,2,110010100101111,1111,0000,true,2,CORRECTED_SINGLE_ERROR,111010100101111,11101010010
1874,3,111110100101111,1110,0000,true,3,CORRECTED_SINGLE_ERROR,111010100101111,11101010010
1874,4,111000100101111,0111,0000,true,4,CORRECTED_SINGLE_ERROR,111010100101111,11101010010
1874,5,111011100101111,1010,0000,true,5,CORRECTED_SINGLE_ERROR,111010100101111,11101010010
1874,6,111010000101111,0101,0000,true,6,CORRECTED_SINGLE_ERROR,111010100101111,11101010010
1874,7,111010110101111,1011,0000,true,7,CORRECTED_SINGLE_ERROR,111010100101111,11101010010
1874,8,111010101101111,1100,0000,true,8,CORRECTED_SINGLE_ERROR,111010100101111,11101010010
1874,9,111010100001111,0110,0000,true,9,CORRECTED_SINGLE_ERROR,111010100101111,11101010010
1874,10,111010100111111,0011,0000,true,10,CORRECTED_SINGLE_ERROR,111010100101111,11101010010
1874,11,111010100100111,1000,0000,true,11,CORRECTED_SINGLE_ERROR,111010100101111,11101010010
1874,12,111010100101011,0100,0000,true,12,CORRECTED_SINGLE_ERROR,111010100101111,11101010010
1874,13,111010100101101,0010,0000,true,13,CORRECTED_SINGLE_ERROR,111010100101111,11101010010
1874,14,111010100101110,0001,0000,true,14,CORRECTED_SINGLE_ERROR,111010100101111,11101010010
1875,0,011010100111100,1001,0000,true,0,CORRECTED_SINGLE_ERROR,111010100111100,11101010011
1875,1,101010100111100,1101,0000,true,1,CORRECTED_SINGLE_ERROR,111010100111100,11101010011
1875,2,110010100111100,1111,0000,true,2,CORRECTED_SINGLE_ERROR,111010100111100,11101010011
1875,3,111110100111100,1110,0000,true,3,CORRECTED_SINGLE_ERROR,111010100111100,11101010011
1875,4,111000100111100,0111,0000,true,4,CORRECTED_SINGLE_ERROR,111010100111100,11101010011
1875,5,111011100111100,1010,0000,true,5,CORRECTED_SINGLE_ERROR,111010100111100,11101010011
1875,6,111010000111100,0101,0000,true,6,CORRECTED_SINGLE_ERROR,111010100111100,11101010011
1875,7,111010110111100,1011,0000,true,7,CORRECTED_SINGLE_ERROR,111010100111100,11101010011
1875,8,111010101111100,1100,0000,true,8,CORRECTED_SINGLE_ERROR,111010100111100,11101010011
1875,9,111010100011100,0110,0000,true,9,CORRECTED_SINGLE_ERROR,111010100111100,11101010011
1875,10,111010100101100,0011,0000,true,10,CORRECTED_SINGLE_ERROR,111010100111100,11101010011
1875,11,111010100110100,1000,0000,true,11,CORRECTED_SINGLE_ERROR,111010100111100,11101010011
1875,12,111010100111000,0100,0000,true,12,CORRECTED_SINGLE_ERROR,111010100111100,11101010011
1875,13,111010100111110,0010,0000,true,13,CORRECTED_SINGLE_ERROR,111010100111100,11101010011
1875,14,111010100111101,0001,0000,true,14,CORRECTED_SINGLE_ERROR,111010100111100,11101010011
1876,0,011010101000101,1001,0000,true,0,CORRECTED_SINGLE_ERROR,111010101000101,11101010100
1876,1,101010101000101,1101,0000,true,1,CORRECTED_SINGLE_ERROR,111010101000101,11101010100
1876,2,110010101000101,1111,0000,true,2,CORRECTED_SINGLE_ERROR,111010101000101,11101010100
1876,3,111110101000101,1110,0000,true,3,CORRECTED_SINGLE_ERROR,111010101000101,11101010100
1876,4,111000101000101,0111,0000,true,4,CORRECTED_SINGLE_ERROR,111010101000101,11101010100
1876,5,111011101000101,1010,0000,true,5,CORRECTED_SINGLE_ERROR,111010101000101,11101010100
1876,6,111010001000101,0101,0000,true,6,CORRECTED_SINGLE_ERROR,111010101000101,11101010100
1876,7,111010111000101,1011,0000,true,7,CORRECTED_SINGLE_ERROR,111010101000101,11101010100
1876,8,111010100000101,1100,0000,true,8,CORRECTED_SINGLE_ERROR,111010101000101,11101010100
1876,9,111010101100101,0110,0000,true,9,CORRECTED_SINGLE_ERROR,111010101000101,11101010100
1876,10,111010101010101,0011,0000,true,10,CORRECTED_SINGLE_ERROR,111010101000101,11101010100
1876,11,111010101001101,1000,0000,true,11,CORRECTED_SINGLE_ERROR,111010101000101,11101010100
1876,12,111010101000001,0100,0000,true,12,CORRECTED_SINGLE_ERROR,111010101000101,11101010100
1876,13,111010101000111,0010,0000,true,13,CORRECTED_SINGLE_ERROR,111010101000101,11101010100
1876,14,111010101000100,0001,0000,true,14,CORRECTED_SINGLE_ERROR,111010101000101,11101010100
1877,0,011010101010110,1001,0000,true,0,CORRECTED_SINGLE_ERROR,111010101010110,11101010101
1877,1,101010101010110,1101,0000,true,1,CORRECTED_SINGLE_ERROR,111010101010110,11101010101
1877,2,110010101010110,1111,0000,true,2,CORRECTED_SINGLE_ERROR,111010101010110,11101010101
1877,3,111110101010110,1110,0000,true,3,CORRECTED_SINGLE_ERROR,111010101010110,11101010101
1877,4,111000101010110,0111,0000,true,4,CORRECTED_SINGLE_ERROR,111010101010110,11101010101
1877,5,111011101010110,1010,0000,true,5,CORRECTED_SINGLE_ERROR,111010101010110,11101010101
1877,6,111010001010110,0101,0000,true,6,CORRECTED_SINGLE_ERROR,111010101010110,11101010101
1877,7,111010111010110,1011,0000,true,7,CORRECTED_SINGLE_ERROR,111010101010110,11101010101
1877,8,111010100010110,1100,0000,true,8,CORRECTED_SINGLE_ERROR,111010101010110,11101010101
1877,9,111010101110110,0110,0000,true,9,CORRECTED_SINGLE_ERROR,111010101010110,11101010101
1877,10,111010101000110,0011,0000,true,10,CORRECTED_SINGLE_ERROR,111010101010110,11101010101
1877,11,111010101011110,1000,0000,true,11,CORRECTED_SINGLE_ERROR,111010101010110,11101010101
1877,12,111010101010010,0100,0000,true,12,CORRECTED_SINGLE_ERROR,111010101010110,11101010101
1877,13,111010101010100,0010,0000,true,13,CORRECTED_SINGLE_ERROR,111010101010110,11101010101
1877,14,111010101010111,0001,0000,true,14,CORRECTED_SINGLE_ERROR,111010101010110,11101010101
1878,0,011010101100011,1001,0000,true,0,CORRECTED_SINGLE_ERROR,111010101100011,11101010110
1878,1,101010101100011,1101,0000,true,1,CORRECTED_SINGLE_ERROR,111010101100011,11101010110
1878,2,110010101100011,1111,0000,true,2,CORRECTED_SINGLE_ERROR,111010101100011,11101010110
1878,3,111110101100011,1110,0000,true,3,CORRECTED_SINGLE_ERROR,111010101100011,11101010110
1878,4,111000101100011,0111,0000,true,4,CORRECTED_SINGLE_ERROR,111010101100011,11101010110
1878,5,111011101100011,1010,0000,true,5,CORRECTED_SINGLE_ERROR,111010101100011,11101010110
1878,6,111010001100011,0101,0000,true,6,CORRECTED_SINGLE_ERROR,111010101100011,11101010110
1878,7,111010111100011,1011,0000,true,7,CORRECTED_SINGLE_ERROR,111010101100011,11101010110
1878,8,111010100100011,1100,0000,true,8,CORRECTED_SINGLE_ERROR,111010101100011,11101010110
1878,9,111010101000011,0110,0000,true,9,CORRECTED_SINGLE_ERROR,111010101100011,11101010110
1878,10,111010101110011,0011,0000,true,10,CORRECTED_SINGLE_ERROR,111010101100011,11101010110
1878,11,111010101101011,1000,0000,true,11,CORRECTED_SINGLE_ERROR,111010101100011,11101010110
1878,12,111010101100111,0100,0000,true,12,CORRECTED_SINGLE_ERROR,111010101100011,11101010110
1878,13,111010101100001,0010,0000,true,13,CORRECTED_SINGLE_ERROR,111010101100011,11101010110
1878,14,111010101100010,0001,0000,true,14,CORRECTED_SINGLE_ERROR,111010101100011,11101010110
1879,0,011010101110000,1001,0000,true,0,CORRECTED_SINGLE_ERROR,111010101110000,11101010111
1879,1,101010101110000,1101,0000,true,1,CORRECTED_SINGLE_ERROR,111010101110000,11101010111
1879,2,110010101110000,1111,0000,true,2,CORRECTED_SINGLE_ERROR,111010101110000,11101010111
1879,3,111110101110000,1110,0000,true,3,CORRECTED_SINGLE_ERROR,111010101110000,11101010111
1879,4,111000101110000,0111,0000,true,4,CORRECTED_SINGLE_ERROR,111010101110000,11101010111
1879,5,111011101110000,1010,0000,true,5,CORRECTED_SINGLE_ERROR,111010101110000,11101010111
1879,6,111010001110000,0101,0000,true,6,CORRECTED_SINGLE_ERROR,111010101110000,11101010111
1879,7,111010111110000,1011,0000,true,7,CORRECTED_SINGLE_ERROR,111010101110000,11101010111
1879,8,111010100110000,1100,0000,true,8,CORRECTED_SINGLE_ERROR,111010101110000,11101010111
1879,9,111010101010000,0110,0000,true,9,CORRECTED_SINGLE_ERROR,111010101110000,11101010111
1879,10,111010101100000,0011,0000,true,10,CORRECTED_SINGLE_ERROR,111010101110000,11101010111
1879,11,111010101111000,1000,0000,true,11,CORRECTED_SINGLE_ERROR,111010101110000,11101010111
1879,12,111010101110100,0100,0000,true,12,CORRECTED_SINGLE_ERROR,111010101110000,11101010111
1879,13,111010101110010,0010,0000,true,13,CORRECTED_SINGLE_ERROR,111010101110000,11101010111
1879,14,111010101110001,0001,0000,true,14,CORRECTED_SINGLE_ERROR,111010101110000,11101010111
1880,0,011010110000010,1001,0000,true,0,CORRECTED_SINGLE_ERROR,111010110000010,11101011000
1880,1,101010110000010,1101,0000,true,1,CORRECTED_SINGLE_ERROR,111010110000010,11101011000
1880,2,110010110000010,1111,0000,true,2,CORRECTED_SINGLE_ERROR,111010110000010,11101011000
1880,3,111110110000010,1110,0000,true,3,CORRECTED_SINGLE_ERROR,111010110000010,11101011000
1880,4,111000110000010,0111,0000,true,4,CORRECTED_SINGLE_ERROR,111010110000010,11101011000
1880,5,111011110000010,1010,0000,true,5,CORRECTED_SINGLE_ERROR,111010110000010,11101011000
1880,6,111010010000010,0101,0000,true,6,CORRECTED_SINGLE_ERROR,111010110000010,11101011000
1880,7,111010100000010,1011,0000,true,7,CORRECTED_SINGLE_ERROR,111010110000010,11101011000
1880,8,111010111000010,1100,0000,true,8,CORRECTED_SINGLE_ERROR,111010110000010,11101011000
1880,9,111010110100010,0110,0000,true,9,CORRECTED_SINGLE_ERROR,111010110000010,11101011000
1880,10,111010110010010,0011,0000,true,10,CORRECTED_SINGLE_ERROR,111010110000010,11101011000
1880,11,111010110001010,1000,0000,true,11,CORRECTED_SINGLE_ERROR,111010110000010,11101011000
1880,12,111010110000110,0100,0000,true,12,CORRECTED_SINGLE_ERROR,111010110000010,11101011000
1880,13,111010110000000,0010,0000,true,13,CORRECTED_SINGLE_ERROR,111010110000010,11101011000
1880,14,111010110000011,0001,0000,true,14,CORRECTED_SINGLE_ERROR,111010110000010,11101011000
1881,0,011010110010001,1001,0000,true,0,CORRECTED_SINGLE_ERROR,111010110010001,11101011001
1881,1,101010110010001,1101,0000,true,1,CORRECTED_SINGLE_ERROR,111010110010001,11101011001
1881,2,110010110010001,1111,0000,true,2,CORRECTED_SINGLE_ERROR,111010110010001,11101011001
1881,3,111110110010001,1110,0000,true,3,CORRECTED_SINGLE_ERROR,111010110010001,11101011001
1881,4,111000110010001,0111,0000,true,4,CORRECTED_SINGLE_ERROR,111010110010001,11101011001
1881,5,111011110010001,1010,0000,true,5,CORRECTED_SINGLE_ERROR,111010110010001,11101011001
1881,6,111010010010001,0101,0000,true,6,CORRECTED_SINGLE_ERROR,111010110010001,11101011001
1881,7,111010100010001,1011,0000,true,7,CORRECTED_SINGLE_ERROR,111010110010001,11101011001
1881,8,111010111010001,1100,0000,true,8,CORRECTED_SINGLE_ERROR,111010110010001,11101011001
1881,9,111010110110001,0110,0000,true,9,CORRECTED_SINGLE_ERROR,111010110010001,11101011001
1881,10,111010110000001,0011,0000,true,10,CORRECTED_SINGLE_ERROR,111010110010001,11101011001
1881,11,111010110011001,1000,0000,true,11,CORRECTED_SINGLE_ERROR,111010110010001,11101011001
1881,12,111010110010101,0100,0000,true,12,CORRECTED_SINGLE_ERROR,111010110010001,11101011001
1881,13,111010110010011,0010,0000,true,13,CORRECTED_SINGLE_ERROR,111010110010001,11101011001
1881,14,111010110010000,0001,0000,true,14,CORRECTED_SINGLE_ERROR,111010110010001,11101011001
1882,0,011010110100100,1001,0000,true,0,CORRECTED_SINGLE_ERROR,111010110100100,11101011010
1882,1,101010110100100,1101,0000,true,1,CORRECTED_SINGLE_ERROR,111010110100100,11101011010
1882,2,110010110100100,1111,0000,true,2,CORRECTED_SINGLE_ERROR,111010110100100,11101011010
1882,3,111110110100100,1110,0000,true,3,CORRECTED_SINGLE_ERROR,111010110100100,11101011010
1882,4,111000110100100,0111,0000,true,4,CORRECTED_SINGLE_ERROR,111010110100100,11101011010
1882,5,111011110100100,1010,0000,true,5,CORRECTED_SINGLE_ERROR,111010110100100,11101011010
1882,6,111010010100100,0101,0000,true,6,CORRECTED_SINGLE_ERROR,111010110100100,11101011010
1882,7,111010100100100,1011,0000,true,7,CORRECTED_SINGLE_ERROR,111010110100100,11101011010
1882,8,111010111100100,1100,0000,true,8,CORRECTED_SINGLE_ERROR,111010110100100,11101011010
1882,9,111010110000100,0110,0000,true,9,CORRECTED_SINGLE_ERROR,111010110100100,11101011010
1882,10,111010110110100,0011,0000,true,10,CORRECTED_SINGLE_ERROR,111010110100100,11101011010
1882,11,111010110101100,1000,0000,true,11,CORRECTED_SINGLE_ERROR,111010110100100,11101011010
1882,12,111010110100000,0100,0000,true,12,CORRECTED_SINGLE_ERROR,111010110100100,11101011010
1882,13,111010110100110,0010,0000,true,13,CORRECTED_SINGLE_ERROR,111010110100100,11101011010
1882,14,111010110100101,0001,0000,true,14,CORRECTED_SINGLE_ERROR,111010110100100,11101011010
1883,0,011010110110111,1001,0000,true,0,CORRECTED_SINGLE_ERROR,111010110110111,11101011011
1883,1,101010110110111,1101,0000,true,1,CORRECTED_SINGLE_ERROR,111010110110111,11101011011
1883,2,110010110110111,1111,0000,true,2,CORRECTED_SINGLE_ERROR,111010110110111,11101011011
1883,3,111110110110111,1110,0000,true,3,CORRECTED_SINGLE_ERROR,111010110110111,11101011011
1883,4,111000110110111,0111,0000,true,4,CORRECTED_SINGLE_ERROR,111010110110111,11101011011
1883,5,111011110110111,1010,0000,true,5,CORRECTED_SINGLE_ERROR,111010110110111,11101011011
1883,6,111010010110111,0101,0000,true,6,CORRECTED_SINGLE_ERROR,111010110110111,11101011011
1883,7,111010100110111,1011,0000,true,7,CORRECTED_SINGLE_ERROR,111010110110111,11101011011
1883,8,111010111110111,1100,0000,true,8,CORRECTED_SINGLE_ERROR,111010110110111,11101011011
1883,9,111010110010111,0110,0000,true,9,CORRECTED_SINGLE_ERROR,111010110110111,11101011011
1883,10,111010110100111,0011,0000,true,10,CORRECTED_SINGLE_ERROR,111010110110111,11101011011
1883,11,111010110111111,1000,0000,true,11,CORRECTED_SINGLE_ERROR,111010110110111,11101011011
1883,12,111010110110011,0100,0000,true,12,CORRECTED_SINGLE_ERROR,111010110110111,11101011011
1883,13,111010110110101,0010,0000,true,13,CORRECTED_SINGLE_ERROR,111010110110111,11101011011
1883,14,111010110110110,0001,0000,true,14,CORRECTED_SINGLE_ERROR,111010110110111,11101011011
1884,0,011010111001110,1001,0000,true,0,CORRECTED_SINGLE_ERROR,111010111001110,11101011100
1884,1,101010111001110,1101,0000,true,1,CORRECTED_SINGLE_ERROR,111010111001110,11101011100
1884,2,110010111001110,1111,0000,true,2,CORRECTED_SINGLE_ERROR,111010111001110,11101011100
1884,3,111110111001110,1110,0000,true,3,CORRECTED_SINGLE_ERROR,111010111001110,11101011100
1884,4,111000111001110,0111,0000,true,4,CORRECTED_SINGLE_ERROR,111010111001110,11101011100
1884,5,111011111001110,1010,0000,true,5,CORRECTED_SINGLE_ERROR,111010111001110,11101011100
1884,6,111010011001110,0101,0000,true,6,CORRECTED_SINGLE_ERROR,111010111001110,11101011100
1884,7,111010101001110,1011,0000,true,7,CORRECTED_SINGLE_ERROR,111010111001110,11101011100
1884,8,111010110001110,1100,0000,true,8,CORRECTED_SINGLE_ERROR,111010111001110,11101011100
1884,9,111010111101110,0110,0000,true,9,CORRECTED_SINGLE_ERROR,111010111001110,11101011100
1884,10,111010111011110,0011,0000,true,10,CORRECTED_SINGLE_ERROR,111010111001110,11101011100
1884,11,111010111000110,1000,0000,true,11,CORRECTED_SINGLE_ERROR,111010111001110,11101011100
1884,12,111010111001010,0100,0000,true,12,CORRECTED_SINGLE_ERROR,111010111001110,11101011100
1884,13,111010111001100,0010,0000,true,13,CORRECTED_SINGLE_ERROR,111010111001110,11101011100
1884,14,111010111001111,0001,0000,true,14,CORRECTED_SINGLE_ERROR,111010111001110,11101011100
1885,0,011010111011101,1001,0000,true,0,CORRECTED_SINGLE_ERROR,111010111011101,11101011101
1885,1,101010111011101,1101,0000,true,1,CORRECTED_SINGLE_ERROR,111010111011101,11101011101
1885,2,110010111011101,1111,0000,true,2,CORRECTED_SINGLE_ERROR,111010111011101,11101011101
1885,3,111110111011101,1110,0000,true,3,CORRECTED_SINGLE_ERROR,111010111011101,11101011101
1885,4,111000111011101,0111,0000,true,4,CORRECTED_SINGLE_ERROR,111010111011101,11101011101
1885,5,111011111011101,1010,0000,true,5,CORRECTED_SINGLE_ERROR,111010111011101,11101011101
1885,6,111010011011101,0101,0000,true,6,CORRECTED_SINGLE_ERROR,111010111011101,11101011101
1885,7,111010101011101,1011,0000,true,7,CORRECTED_SINGLE_ERROR,111010111011101,11101011101
1885,8,111010110011101,1100,0000,true,8,CORRECTED_SINGLE_ERROR,111010111011101,11101011101
1885,9,111010111111101,0110,0000,true,9,CORRECTED_SINGLE_ERROR,111010111011101,11101011101
1885,10,111010111001101,0011,0000,true,10,CORRECTED_SINGLE_ERROR,111010111011101,11101011101
1885,11,111010111010101,1000,0000,true,11,CORRECTED_SINGLE_ERROR,111010111011101,11101011101
1885,12,111010111011001,0100,0000,true,12,CORRECTED_SINGLE_ERROR,111010111011101,11101011101
1885,13,111010111011111,0010,0000,true,13,CORRECTED_SINGLE_ERROR,111010111011101,11101011101
1885,14,111010111011100,0001,0000,true,14,CORRECTED_SINGLE_ERROR,111010111011101,11101011101
1886,0,011010111101000,1001,0000,true,0,CORRECTED_SINGLE_ERROR,111010111101000,11101011110
1886,1,101010111101000,1101,0000,true,1,CORRECTED_SINGLE_ERROR,111010111101000,11101011110
1886,2,110010111101000,1111,0000,true,2,CORRECTED_SINGLE_ERROR,111010111101000,11101011110
1886,3,111110111101000,1110,0000,true,3,CORRECTED_SINGLE_ERROR,111010111101000,11101011110
1886,4,111000111101000,0111,0000,true,4,CORRECTED_SINGLE_ERROR,111010111101000,11101011110
1886,5,111011111101000,1010,0000,true,5,CORRECTED_SINGLE_ERROR,111010111101000,11101011110
1886,6,111010011101000,0101,0000,true,6,CORRECTED_SINGLE_ERROR,111010111101000,11101011110
1886,7,111010101101000,1011,0000,true,7,CORRECTED_SINGLE_ERROR,111010111101000,11101011110
1886,8,111010110101000,1100,0000,true,8,CORRECTED_SINGLE_ERROR,111010111101000,11101011110
1886,9,111010111001000,0110,0000,true,9,CORRECTED_SINGLE_ERROR,111010111101000,11101011110
1886,10,111010111111000,0011,0000,true,10,CORRECTED_SINGLE_ERROR,111010111101000,11101011110
1886,11,111010111100000,1000,0000,true,11,CORRECTED_SINGLE_ERROR,111010111101000,11101011110
1886,12,111010111101100,0100,0000,true,12,CORRECTED_SINGLE_ERROR,111010111101000,11101011110
1886,13,111010111101010,0010,0000,true,13,CORRECTED_SINGLE_ERROR,111010111101000,11101011110
1886,14,111010111101001,0001,0000,true,14,CORRECTED_SINGLE_ERROR,111010111101000,11101011110
1887,0,011010111111011,1001,0000,true,0,CORRECTED_SINGLE_ERROR,111010111111011,11101011111
1887,1,101010111111011,1101,0000,true,1,CORRECTED_SINGLE_ERROR,111010111111011,11101011111
1887,2,110010111111011,1111,0000,true,2,CORRECTED_SINGLE_ERROR,111010111111011,11101011111
1887,3,111110111111011,1110,0000,true,3,CORRECTED_SINGLE_ERROR,111010111111011,11101011111
1887,4,111000111111011,0111,0000,true,4,CORRECTED_SINGLE_ERROR,111010111111011,11101011111
1887,5,111011111111011,1010,0000,true,5,CORRECTED_SINGLE_ERROR,111010111111011,11101011111
1887,6,111010011111011,0101,0000,true,6,CORRECTED_SINGLE_ERROR,111010111111011,11101011111
1887,7,111010101111011,1011,0000,true,7,CORRECTED_SINGLE_ERROR,111010111111011,11101011111
1887,8,111010110111011,1100,0000,true,8,CORRECTED_SINGLE_ERROR,111010111111011,11101011111
1887,9,111010111011011,0110,0000,true,9,CORRECTED_SINGLE_ERROR,111010111111011,11101011111
1887,10,111010111101011,0011,0000,true,10,CORRECTED_SINGLE_ERROR,111010111111011,11101011111
1887,11,111010111110011,1000,0000,true,11,CORRECTED_SINGLE_ERROR,111010111111011,11101011111
1887,12,111010111111111,0100,0000,true,12,CORRECTED_SINGLE_ERROR,111010111111011,11101011111
1887,13,111010111111001,0010,0000,true,13,CORRECTED_SINGLE_ERROR,111010111111011,11101011111
1887,14,111010111111010,0001,0000,true,14,CORRECTED_SINGLE_ERROR,111010111111011,11101011111
1888,0,011011000000110,1001,0000,true,0,CORRECTED_SINGLE_ERROR,111011000000110,11101100000
1888,1,101011000000110,1101,0000,true,1,CORRECTED_SINGLE_ERROR,111011000000110,11101100000
1888,2,110011000000110,1111,0000,true,2,CORRECTED_SINGLE_ERROR,111011000000110,11101100000
1888,3,111111000000110,1110,0000,true,3,CORRECTED_SINGLE_ERROR,111011000000110,11101100000
1888,4,111001000000110,0111,0000,true,4,CORRECTED_SINGLE_ERROR,111011000000110,11101100000
1888,5,111010000000110,1010,0000,true,5,CORRECTED_SINGLE_ERROR,111011000000110,11101100000
1888,6,111011100000110,0101,0000,true,6,CORRECTED_SINGLE_ERROR,111011000000110,11101100000
1888,7,111011010000110,1011,0000,true,7,CORRECTED_SINGLE_ERROR,111011000000110,11101100000
1888,8,111011001000110,1100,0000,true,8,CORRECTED_SINGLE_ERROR,111011000000110,11101100000
1888,9,111011000100110,0110,0000,true,9,CORRECTED_SINGLE_ERROR,111011000000110,11101100000
1888,10,111011000010110,0011,0000,true,10,CORRECTED_SINGLE_ERROR,111011000000110,11101100000
1888,11,111011000001110,1000,0000,true,11,CORRECTED_SINGLE_ERROR,111011000000110,11101100000
1888,12,111011000000010,0100,0000,true,12,CORRECTED_SINGLE_ERROR,111011000000110,11101100000
1888,13,111011000000100,0010,0000,true,13,CORRECTED_SINGLE_ERROR,111011000000110,11101100000
1888,14,111011000000111,0001,0000,true,14,CORRECTED_SINGLE_ERROR,111011000000110,11101100000
1889,0,011011000010101,1001,0000,true,0,CORRECTED_SINGLE_ERROR,111011000010101,11101100001
1889,1,101011000010101,1101,0000,true,1,CORRECTED_SINGLE_ERROR,111011000010101,11101100001
1889,2,110011000010101,1111,0000,true,2,CORRECTED_SINGLE_ERROR,111011000010101,11101100001
1889,3,111111000010101,1110,0000,true,3,CORRECTED_SINGLE_ERROR,111011000010101,11101100001
1889,4,111001000010101,0111,0000,true,4,CORRECTED_SINGLE_ERROR,111011000010101,11101100001
1889,5,111010000010101,1010,0000,true,5,CORRECTED_SINGLE_ERROR,111011000010101,11101100001
1889,6,111011100010101,0101,0000,true,6,CORRECTED_SINGLE_ERROR,111011000010101,11101100001
1889,7,111011010010101,1011,0000,true,7,CORRECTED_SINGLE_ERROR,111011000010101,11101100001
1889,8,111011001010101,1100,0000,true,8,CORRECTED_SINGLE_ERROR,111011000010101,11101100001
1889,9,111011000110101,0110,0000,true,9,CORRECTED_SINGLE_ERROR,111011000010101,11101100001
1889,10,111011000000101,0011,0000,true,10,CORRECTED_SINGLE_ERROR,111011000010101,11101100001
1889,11,111011000011101,1000,0000,true,11,CORRECTED_SINGLE_ERROR,111011000010101,11101100001
1889,12,111011000010001,0100,0000,true,12,CORRECTED_SINGLE_ERROR,111011000010101,11101100001
1889,13,111011000010111,0010,0000,true,13,CORRECTED_SINGLE_ERROR,111011000010101,11101100001
1889,14,111011000010100,0001,0000,true,14,CORRECTED_SINGLE_ERROR,111011000010101,11101100001
1890,0,011011000100000,1001,0000,true,0,CORRECTED_SINGLE_ERROR,111011000100000,11101100010
1890,1,101011000100000,1101,0000,true,1,CORRECTED_SINGLE_ERROR,111011000100000,11101100010
1890,2,110011000100000,1111,0000,true,2,CORRECTED_SINGLE_ERROR,111011000100000,11101100010
1890,3,111111000100000,1110,0000,true,3,CORRECTED_SINGLE_ERROR,111011000100000,11101100010
1890,4,111001000100000,0111,0000,true,4,CORRECTED_SINGLE_ERROR,111011000100000,11101100010
1890,5,111010000100000,1010,0000,true,5,CORRECTED_SINGLE_ERROR,111011000100000,11101100010
1890,6,111011100100000,0101,0000,true,6,CORRECTED_SINGLE_ERROR,111011000100000,11101100010
1890,7,111011010100000,1011,0000,true,7,CORRECTED_SINGLE_ERROR,111011000100000,11101100010
1890,8,111011001100000,1100,0000,true,8,CORRECTED_SINGLE_ERROR,111011000100000,11101100010
1890,9,111011000000000,0110,0000,true,9,CORRECTED_SINGLE_ERROR,111011000100000,11101100010
1890,10,111011000110000,0011,0000,true,10,CORRECTED_SINGLE_ERROR,111011000100000,11101100010
1890,11,111011000101000,1000,0000,true,11,CORRECTED_SINGLE_ERROR,111011000100000,11101100010
1890,12,111011000100100,0100,0000,true,12,CORRECTED_SINGLE_ERROR,111011000100000,11101100010
1890,13,111011000100010,0010,0000,true,13,CORRECTED_SINGLE_ERROR,111011000100000,11101100010
1890,14,111011000100001,0001,0000,true,14,CORRECTED_SINGLE_ERROR,111011000100000,11101100010
1891,0,011011000110011,1001,0000,true,0,CORRECTED_SINGLE_ERROR,111011000110011,11101100011
1891,1,101011000110011,1101,0000,true,1,CORRECTED_SINGLE_ERROR,111011000110011,11101100011
1891,2,110011000110011,1111,0000,true,2,CORRECTED_SINGLE_ERROR,111011000110011,11101100011
1891,3,111111000110011,1110,0000,true,3,CORRECTED_SINGLE_ERROR,111011000110011,11101100011
1891,4,111001000110011,0111,0000,true,4,CORRECTED_SINGLE_ERROR,111011000110011,11101100011
1891,5,111010000110011,1010,0000,true,5,CORRECTED_SINGLE_ERROR,111011000110011,11101100011
1891,6,111011100110011,0101,0000,true,6,CORRECTED_SINGLE_ERROR,111011000110011,11101100011
1891,7,111011010110011,1011,0000,true,7,CORRECTED_SINGLE_ERROR,111011000110011,11101100011
1891,8,111011001110011,1100,0000,true,8,CORRECTED_SINGLE_ERROR,111011000110011,11101100011
1891,9,111011000010011,0110,0000,true,9,CORRECTED_SINGLE_ERROR,111011000110011,11101100011
1891,10,111011000100011,0011,0000,true,10,CORRECTED_SINGLE_ERROR,111011000110011,11101100011
1891,11,111011000111011,1000,0000,true,11,CORRECTED_SINGLE_ERROR,111011000110011,11101100011
1891,12,111011000110111,0100,0000,true,12,CORRECTED_SINGLE_ERROR,111011000110011,11101100011
1891,13,111011000110001,0010,0000,true,13,CORRECTED_SINGLE_ERROR,111011000110011,11101100011
1891,14,111011000110010,0001,0000,true,14,CORRECTED_SINGLE_ERROR,111011000110011,11101100011
1892,0,011011001001010,1001,0000,true,0,CORRECTED_SINGLE_ERROR,111011001001010,11101100100
1892,1,101011001001010,1101,0000,true,1,CORRECTED_SINGLE_ERROR,111011001001010,11101100100
1892,2,110011001001010,1111,0000,true,2,CORRECTED_SINGLE_ERROR,111011001001010,11101100100
1892,3,111111001001010,1110,0000,true,3,CORRECTED_SINGLE_ERROR,111011001001010,11101100100
1892,4,111001001001010,0111,0000,true,4,CORRECTED_SINGLE_ERROR,111011001001010,11101100100
