messageIndex,messageBits,receivedBits,syndromeBefore,syndromeAfter,lookupHit,correctedPosition,status,correctedCodeword,decodedMessage
322,00101000010,001010000101110,0000,0000,false,-1,NO_ERROR,001010000101110,00101000010
323,00101000011,001010000111101,0000,0000,false,-1,NO_ERROR,001010000111101,00101000011
324,00101000100,001010001000100,0000,0000,false,-1,NO_ERROR,001010001000100,00101000100
325,00101000101,001010001010111,0000,0000,false,-1,NO_ERROR,001010001010111,00101000101
326,00101000110,001010001100010,0000,0000,false,-1,NO_ERROR,001010001100010,00101000110
327,00101000111,001010001110001,0000,0000,false,-1,NO_ERROR,001010001110001,00101000111
328,00101001000,001010010000011,0000,0000,false,-1,NO_ERROR,001010010000011,00101001000
329,00101001001,001010010010000,0000,0000,false,-1,NO_ERROR,001010010010000,00101001001
330,00101001010,001010010100101,0000,0000,false,-1,NO_ERROR,001010010100101,00101001010
331,00101001011,001010010110110,0000,0000,false,-1,NO_ERROR,001010010110110,00101001011
332,00101001100,001010011001111,0000,0000,false,-1,NO_ERROR,001010011001111,00101001100
333,00101001101,001010011011100,0000,0000,false,-1,NO_ERROR,001010011011100,00101001101
334,00101001110,001010011101001,0000,0000,false,-1,NO_ERROR,001010011101001,00101001110
335,00101001111,001010011111010,0000,0000,false,-1,NO_ERROR,001010011111010,00101001111
336,00101010000,001010100001101,0000,0000,false,-1,NO_ERROR,001010100001101,00101010000
337,00101010001,001010100011110,0000,0000,false,-1,NO_ERROR,001010100011110,00101010001
338,00101010010,001010100101011,0000,0000,false,-1,NO_ERROR,001010100101011,00101010010
339,00101010011,001010100111000,0000,0000,false,-1,NO_ERROR,001010100111000,00101010011
340,00101010100,001010101000001,0000,0000,false,-1,NO_ERROR,001010101000001,00101010100
341,00101010101,001010101010010,0000,0000,false,-1,NO_ERROR,001010101010010,00101010101
342,00101010110,001010101100111,0000,0000,false,-1,NO_ERROR,001010101100111,00101010110
343,00101010111,001010101110100,0000,0000,false,-1,NO_ERROR,001010101110100,00101010111
344,00101011000,001010110000110,0000,0000,false,-1,NO_ERROR,001010110000110,00101011000
345,00101011001,001010110010101,0000,0000,false,-1,NO_ERROR,001010110010101,00101011001
346,00101011010,001010110100000,0000,0000,false,-1,NO_ERROR,001010110100000,00101011010
347,00101011011,001010110110011,0000,0000,false,-1,NO_ERROR,001010110110011,00101011011
348,00101011100,001010111001010,0000,0000,false,-1,NO_ERROR,001010111001010,00101011100
349,00101011101,001010111011001,0000,0000,false,-1,NO_ERROR,001010111011001,00101011101
350,00101011110,001010111101100,0000,0000,false,-1,NO_ERROR,001010111101100,00101011110
351,00101011111,001010111111111,0000,0000,false,-1,NO_ERROR,001010111111111,00101011111
352,00101100000,001011000000010,0000,0000,false,-1,NO_ERROR,001011000000010,00101100000
353,00101100001,001011000010001,0000,0000,false,-1,NO_ERROR,001011000010001,00101100001
354,00101100010,001011000100100,0000,0000,false,-1,NO_ERROR,001011000100100,00101100010
355,00101100011,001011000110111,0000,0000,false,-1,NO_ERROR,001011000110111,00101100011
356,00101100100,001011001001110,0000,0000,false,-1,NO_ERROR,001011001001110,00101100100
357,00101100101,001011001011101,0000,0000,false,-1,NO_ERROR,001011001011101,00101100101
358,00101100110,001011001101000,0000,0000,false,-1,NO_ERROR,001011001101000,00101100110
359,00101100111,001011001111011,0000,0000,false,-1,NO_ERROR,001011001111011,00101100111
360,00101101000,001011010001001,0000,0000,false,-1,NO_ERROR,001011010001001,00101101000
361,00101101001,001011010011010,0000,0000,false,-1,NO_ERROR,001011010011010,00101101001
362,00101101010,001011010101111,0000,0000,false,-1,NO_ERROR,001011010101111,00101101010
363,00101101011,001011010111100,0000,0000,false,-1,NO_ERROR,001011010111100,00101101011
364,00101101100,001011011000101,0000,0000,false,-1,NO_ERROR,001011011000101,00101101100
365,00101101101,001011011010110,0000,0000,false,-1,NO_ERROR,001011011010110,00101101101
366,00101101110,001011011100011,0000,0000,false,-1,NO_ERROR,001011011100011,00101101110
367,00101101111,001011011110000,0000,0000,false,-1,NO_ERROR,001011011110000,00101101111
368,00101110000,001011100000111,0000,0000,false,-1,NO_ERROR,001011100000111,00101110000
369,00101110001,001011100010100,0000,0000,false,-1,NO_ERROR,001011100010100,00101110001
370,00101110010,001011100100001,0000,0000,false,-1,NO_ERROR,001011100100001,00101110010
371,00101110011,001011100110010,0000,0000,false,-1,NO_ERROR,001011100110010,00101110011
372,00101110100,001011101001011,0000,0000,false,-1,NO_ERROR,001011101001011,00101110100
373,00101110101,001011101011000,0000,0000,false,-1,NO_ERROR,001011101011000,00101110101
374,00101110110,001011101101101,0000,0000,false,-1,NO_ERROR,001011101101101,00101110110
375,00101110111,001011101111110,0000,0000,false,-1,NO_ERROR,001011101111110,00101110111
376,00101111000,001011110001100,0000,0000,false,-1,NO_ERROR,001011110001100,00101111000
377,00101111001,001011110011111,0000,0000,false,-1,NO_ERROR,001011110011111,00101111001
378,00101111010,001011110101010,0000,0000,false,-1,NO_ERROR,001011110101010,00101111010
379,00101111011,001011110111001,0000,0000,false,-1,NO_ERROR,001011110111001,00101111011
380,00101111100,001011111000000,0000,0000,false,-1,NO_ERROR,001011111000000,00101111100
381,00101111101,001011111010011,0000,0000,false,-1,NO_ERROR,001011111010011,00101111101
382,00101111110,001011111100110,0000,0000,false,-1,NO_ERROR,001011111100110,00101111110
383,00101111111,001011111110101,0000,0000,false,-1,NO_ERROR,001011111110101,00101111111
384,00110000000,001100000000001,0000,0000,false,-1,NO_ERROR,001100000000001,00110000000
385,00110000001,001100000010010,0000,0000,false,-1,NO_ERROR,001100000010010,00110000001
386,00110000010,001100000100111,0000,0000,false,-1,NO_ERROR,001100000100111,00110000010
387,00110000011,001100000110100,0000,0000,false,-1,NO_ERROR,001100000110100,00110000011
388,00110000100,001100001001101,0000,0000,false,-1,NO_ERROR,001100001001101,00110000100
389,00110000101,001100001011110,0000,0000,false,-1,NO_ERROR,001100001011110,00110000101
390,00110000110,001100001101011,0000,0000,false,-1,NO_ERROR,001100001101011,00110000110
391,00110000111,001100001111000,0000,0000,false,-1,NO_ERROR,001100001111000,00110000111
392,00110001000,001100010001010,0000,0000,false,-1,NO_ERROR,001100010001010,00110001000
393,00110001001,001100010011001,0000,0000,false,-1,NO_ERROR,001100010011001,00110001001
394,00110001010,001100010101100,0000,0000,false,-1,NO_ERROR,001100010101100,00110001010
395,00110001011,001100010111111,0000,0000,false,-1,NO_ERROR,001100010111111,00110001011
396,00110001100,001100011000110,0000,0000,false,-1,NO_ERROR,001100011000110,00110001100
397,00110001101,001100011010101,0000,0000,false,-1,NO_ERROR,001100011010101,00110001101
398,00110001110,001100011100000,0000,0000,false,-1,NO_ERROR,001100011100000,00110001110
399,00110001111,001100011110011,0000,0000,false,-1,NO_ERROR,001100011110011,00110001111
400,00110010000,001100100000100,0000,0000,false,-1,NO_ERROR,001100100000100,00110010000
401,00110010001,001100100010111,0000,0000,false,-1,NO_ERROR,001100100010111,00110010001
402,00110010010,001100100100010,0000,0000,false,-1,NO_ERROR,001100100100010,00110010010
403,00110010011,001100100110001,0000,0000,false,-1,NO_ERROR,001100100110001,00110010011
404,00110010100,001100101001000,0000,0000,false,-1,NO_ERROR,001100101001000,00110010100
405,00110010101,001100101011011,0000,0000,false,-1,NO_ERROR,001100101011011,00110010101
406,00110010110,001100101101110,0000,0000,false,-1,NO_ERROR,001100101101110,00110010110
407,00110010111,001100101111101,0000,0000,false,-1,NO_ERROR,001100101111101,00110010111
408,00110011000,001100110001111,0000,0000,false,-1,NO_ERROR,001100110001111,00110011000
409,00110011001,001100110011100,0000,0000,false,-1,NO_ERROR,001100110011100,00110011001
410,00110011010,001100110101001,0000,0000,false,-1,NO_ERROR,001100110101001,00110011010
411,00110011011,001100110111010,0000,0000,false,-1,NO_ERROR,001100110111010,00110011011
412,00110011100,001100111000011,0000,0000,false,-1,NO_ERROR,001100111000011,00110011100
413,00110011101,001100111010000,0000,0000,false,-1,NO_ERROR,001100111010000,00110011101
414,00110011110,001100111100101,0000,0000,false,-1,NO_ERROR,001100111100101,00110011110
415,00110011111,001100111110110,0000,0000,false,-1,NO_ERROR,001100111110110,00110011111
416,00110100000,001101000001011,0000,0000,false,-1,NO_ERROR,001101000001011,00110100000
417,00110100001,001101000011000,0000,0000,false,-1,NO_ERROR,001101000011000,00110100001
418,00110100010,001101000101101,0000,0000,false,-1,NO_ERROR,001101000101101,00110100010
419,00110100011,001101000111110,0000,0000,false,-1,NO_ERROR,001101000111110,00110100011
420,00110100100,001101001000111,0000,0000,false,-1,NO_ERROR,001101001000111,00110100100
421,00110100101,001101001010100,0000,0000,false,-1,NO_ERROR,001101001010100,00110100101
422,00110100110,001101001100001,0000,0000,false,-1,NO_ERROR,001101001100001,00110100110
423,00110100111,001101001110010,0000,0000,false,-1,NO_ERROR,001101001110010,00110100111
424,00110101000,001101010000000,0000,0000,false,-1,NO_ERROR,001101010000000,00110101000
425,00110101001,001101010010011,0000,0000,false,-1,NO_ERROR,001101010010011,00110101001
426,00110101010,001101010100110,0000,0000,false,-1,NO_ERROR,001101010100110,00110101010
427,00110101011,001101010110101,0000,0000,false,-1,NO_ERROR,001101010110101,00110101011
428,00110101100,001101011001100,0000,0000,false,-1,NO_ERROR,001101011001100,00110101100
429,00110101101,001101011011111,0000,0000,false,-1,NO_ERROR,001101011011111,00110101101
430,00110101110,001101011101010,0000,0000,false,-1,NO_ERROR,001101011101010,00110101110
431,00110101111,001101011111001,0000,0000,false,-1,NO_ERROR,001101011111001,00110101111
432,00110110000,001101100001110,0000,0000,false,-1,NO_ERROR,001101100001110,00110110000
433,00110110001,001101100011101,0000,0000,false,-1,NO_ERROR,001101100011101,00110110001
434,00110110010,001101100101000,0000,0000,false,-1,NO_ERROR,001101100101000,00110110010
435,00110110011,001101100111011,0000,0000,false,-1,NO_ERROR,001101100111011,00110110011
436,00110110100,001101101000010,0000,0000,false,-1,NO_ERROR,001101101000010,00110110100
437,00110110101,001101101010001,0000,0000,false,-1,NO_ERROR,001101101010001,00110110101
438,00110110110,001101101100100,0000,0000,false,-1,NO_ERROR,001101101100100,00110110110
439,00110110111,001101101110111,0000,0000,false,-1,NO_ERROR,001101101110111,00110110111
440,00110111000,001101110000101,0000,0000,false,-1,NO_ERROR,001101110000101,00110111000
441,00110111001,001101110010110,0000,0000,false,-1,NO_ERROR,001101110010110,00110111001
442,00110111010,001101110100011,0000,0000,false,-1,NO_ERROR,001101110100011,00110111010
443,00110111011,001101110110000,0000,0000,false,-1,NO_ERROR,001101110110000,00110111011
444,00110111100,001101111001001,0000,0000,false,-1,NO_ERROR,001101111001001,00110111100
445,00110111101,001101111011010,0000,0000,false,-1,NO_ERROR,001101111011010,00110111101
446,00110111110,001101111101111,0000,0000,false,-1,NO_ERROR,001101111101111,00110111110
447,00110111111,001101111111100,0000,0000,false,-1,NO_ERROR,001101111111100,00110111111
448,00111000000,001110000000110,0000,0000,false,-1,NO_ERROR,001110000000110,00111000000
449,00111000001,001110000010101,0000,0000,false,-1,NO_ERROR,001110000010101,00111000001
450,00111000010,001110000100000,0000,0000,false,-1,NO_ERROR,001110000100000,00111000010
451,00111000011,001110000110011,0000,0000,false,-1,NO_ERROR,001110000110011,00111000011
452,00111000100,001110001001010,0000,0000,false,-1,NO_ERROR,001110001001010,00111000100
453,00111000101,001110001011001,0000,0000,false,-1,NO_ERROR,001110001011001,00111000101
454,00111000110,001110001101100,0000,0000,false,-1,NO_ERROR,001110001101100,00111000110
455,00111000111,001110001111111,0000,0000,false,-1,NO_ERROR,001110001111111,00111000111
456,00111001000,001110010001101,0000,0000,false,-1,NO_ERROR,001110010001101,00111001000
457,00111001001,001110010011110,0000,0000,false,-1,NO_ERROR,001110010011110,00111001001
458,00111001010,001110010101011,0000,0000,false,-1,NO_ERROR,001110010101011,00111001010
459,00111001011,001110010111000,0000,0000,false,-1,NO_ERROR,001110010111000,00111001011
460,00111001100,001110011000001,0000,0000,false,-1,NO_ERROR,001110011000001,00111001100
461,00111001101,001110011010010,0000,0000,false,-1,NO_ERROR,001110011010010,00111001101
462,00111001110,001110011100111,0000,0000,false,-1,NO_ERROR,001110011100111,00111001110
463,00111001111,001110011110100,0000,0000,false,-1,NO_ERROR,001110011110100,00111001111
464,00111010000,001110100000011,0000,0000,false,-1,NO_ERROR,001110100000011,00111010000
465,00111010001,001110100010000,0000,0000,false,-1,NO_ERROR,001110100010000,00111010001
466,00111010010,001110100100101,0000,0000,false,-1,NO_ERROR,001110100100101,00111010010
467,00111010011,001110100110110,0000,0000,false,-1,NO_ERROR,001110100110110,00111010011
468,00111010100,001110101001111,0000,0000,false,-1,NO_ERROR,001110101001111,00111010100
469,00111010101,001110101011100,0000,0000,false,-1,NO_ERROR,001110101011100,00111010101
470,00111010110,001110101101001,0000,0000,false,-1,NO_ERROR,001110101101001,00111010110
471,00111010111,001110101111010,0000,0000,false,-1,NO_ERROR,001110101111010,00111010111
472,00111011000,001110110001000,0000,0000,false,-1,NO_ERROR,001110110001000,00111011000
473,00111011001,001110110011011,0000,0000,false,-1,NO_ERROR,001110110011011,00111011001
474,00111011010,001110110101110,0000,0000,false,-1,NO_ERROR,001110110101110,00111011010
475,00111011011,001110110111101,0000,0000,false,-1,NO_ERROR,001110110111101,00111011011
476,00111011100,001110111000100,0000,0000,false,-1,NO_ERROR,001110111000100,00111011100
477,00111011101,001110111010111,0000,0000,false,-1,NO_ERROR,001110111010111,00111011101
478,00111011110,001110111100010,0000,0000,false,-1,NO_ERROR,001110111100010,00111011110
479,00111011111,001110111110001,0000,0000,false,-1,NO_ERROR,001110111110001,00111011111
480,00111100000,001111000001100,0000,0000,false,-1,NO_ERROR,001111000001100,00111100000
481,00111100001,001111000011111,0000,0000,false,-1,NO_ERROR,001111000011111,00111100001
482,00111100010,001111000101010,0000,0000,false,-1,NO_ERROR,001111000101010,00111100010
483,00111100011,001111000111001,0000,0000,false,-1,NO_ERROR,001111000111001,00111100011
484,00111100100,001111001000000,0000,0000,false,-1,NO_ERROR,001111001000000,00111100100
485,00111100101,001111001010011,0000,0000,false,-1,NO_ERROR,001111001010011,00111100101
486,00111100110,001111001100110,0000,0000,false,-1,NO_ERROR,001111001100110,00111100110
487,00111100111,001111001110101,0000,0000,false,-1,NO_ERROR,001111001110101,00111100111
488,00111101000,001111010000111,0000,0000,false,-1,NO_ERROR,001111010000111,00111101000
489,00111101001,001111010010100,0000,0000,false,-1,NO_ERROR,001111010010100,00111101001
490,00111101010,001111010100001,0000,0000,false,-1,NO_ERROR,001111010100001,00111101010
491,00111101011,001111010110010,0000,0000,false,-1,NO_ERROR,001111010110010,00111101011
492,00111101100,001111011001011,0000,0000,false,-1,NO_ERROR,001111011001011,00111101100
493,00111101101,001111011011000,0000,0000,false,-1,NO_ERROR,001111011011000,00111101101
494,00111101110,001111011101101,0000,0000,false,-1,NO_ERROR,001111011101101,00111101110
495,00111101111,001111011111110,0000,0000,false,-1,NO_ERROR,001111011111110,00111101111
496,00111110000,001111100001001,0000,0000,false,-1,NO_ERROR,001111100001001,00111110000
497,00111110001,001111100011010,0000,0000,false,-1,NO_ERROR,001111100011010,00111110001
498,00111110010,001111100101111,0000,0000,false,-1,NO_ERROR,001111100101111,00111110010
499,00111110011,001111100111100,0000,0000,false,-1,NO_ERROR,001111100111100,00111110011
500,00111110100,001111101000101,0000,0000,false,-1,NO_ERROR,001111101000101,00111110100
501,00111110101,001111101010110,0000,0000,false,-1,NO_ERROR,001111101010110,00111110101
502,00111110110,001111101100011,0000,0000,false,-1,NO_ERROR,001111101100011,00111110110
503,00111110111,001111101110000,0000,0000,false,-1,NO_ERROR,001111101110000,00111110111
504,00111111000,001111110000010,0000,0000,false,-1,NO_ERROR,001111110000010,00111111000
505,00111111001,001111110010001,0000,0000,false,-1,NO_ERROR,001111110010001,00111111001
506,00111111010,001111110100100,0000,0000,false,-1,NO_ERROR,001111110100100,00111111010
507,00111111011,001111110110111,0000,0000,false,-1,NO_ERROR,001111110110111,00111111011
508,00111111100,001111111001110,0000,0000,false,-1,NO_ERROR,001111111001110,00111111100
509,00111111101,001111111011101,0000,0000,false,-1,NO_ERROR,001111111011101,00111111101
510,00111111110,001111111101000,0000,0000,false,-1,NO_ERROR,001111111101000,00111111110
511,00111111111,001111111111011,0000,0000,false,-1,NO_ERROR,001111111111011,00111111111
