organization,rateCase,snrDb,relativeOffset,bitErrors,bits,BER,berCiLow,berCiHigh,gridLayer,decisionMode
D_CONT_150x2,R23,8.0,9,0,50000,0.0,0.0,7.68233e-05,coarse,Soft Float
B_CONT_50x6,R23,8.5,-10,0,250000,0.0,1.69407e-21,1.53656e-05,coarse,Soft Float
B_CONT_50x6,R23,8.5,-9,0,250000,0.0,1.69407e-21,1.53656e-05,coarse,Soft Float
B_CONT_50x6,R23,8.5,-8,0,250000,0.0,1.69407e-21,1.53656e-05,coarse,Soft Float
B_CONT_50x6,R23,8.5,-7,0,250000,0.0,1.69407e-21,1.53656e-05,coarse,Soft Float
B_CONT_50x6,R23,8.5,-6,0,250000,0.0,1.69407e-21,1.53656e-05,coarse,Soft Float
B_CONT_50x6,R23,8.5,-5,0,250000,0.0,1.69407e-21,1.53656e-05,coarse,Soft Float
B_CONT_50x6,R23,8.5,-4,0,250000,0.0,1.69407e-21,1.53656e-05,coarse,Soft Float
B_CONT_50x6,R23,8.5,-3,0,250000,0.0,1.69407e-21,1.53656e-05,coarse,Soft Float
B_CONT_50x6,R23,8.5,-2,0,250000,0.0,1.69407e-21,1.53656e-05,coarse,Soft Float
B_CONT_50x6,R23,8.5,-1,0,250000,0.0,1.69407e-21,1.53656e-05,coarse,Soft Float
B_CONT_50x6,R23,8.5,0,0,250000,0.0,1.69407e-21,1.53656e-05,coarse,Soft Float
B_CONT_50x6,R23,8.5,1,0,250000,0.0,1.69407e-21,1.53656e-05,coarse,Soft Float
B_CONT_50x6,R23,8.5,2,0,250000,0.0,1.69407e-21,1.53656e-05,coarse,Soft Float
B_CONT_50x6,R23,8.5,3,0,250000,0.0,1.69407e-21,1.53656e-05,coarse,Soft Float
B_CONT_50x6,R23,8.5,4,0,250000,0.0,1.69407e-21,1.53656e-05,coarse,Soft Float
B_CONT_50x6,R23,8.5,5,0,250000,0.0,1.69407e-21,1.53656e-05,coarse,Soft Float
B_CONT_50x6,R23,8.5,6,0,250000,0.0,1.69407e-21,1.53656e-05,coarse,Soft Float
B_CONT_50x6,R23,8.5,7,0,250000,0.0,1.69407e-21,1.53656e-05,coarse,Soft Float
B_CONT_50x6,R23,8.5,8,0,250000,0.0,1.69407e-21,1.53656e-05,coarse,Soft Float
B_CONT_50x6,R23,8.5,9,0,250000,0.0,1.69407e-21,1.53656e-05,coarse,Soft Float
C_CONT_100x3,R23,8.5,-10,0,100000,0.0,0.0,3.84131e-05,coarse,Soft Float
C_CONT_100x3,R23,8.5,-9,0,100000,0.0,0.0,3.84131e-05,coarse,Soft Float
C_CONT_100x3,R23,8.5,-8,0,100000,0.0,0.0,3.84131e-05,coarse,Soft Float
C_CONT_100x3,R23,8.5,-7,0,100000,0.0,0.0,3.84131e-05,coarse,Soft Float
C_CONT_100x3,R23,8.5,-6,0,100000,0.0,0.0,3.84131e-05,coarse,Soft Float
C_CONT_100x3,R23,8.5,-5,0,100000,0.0,0.0,3.84131e-05,coarse,Soft Float
C_CONT_100x3,R23,8.5,-4,0,100000,0.0,0.0,3.84131e-05,coarse,Soft Float
C_CONT_100x3,R23,8.5,-3,0,100000,0.0,0.0,3.84131e-05,coarse,Soft Float
C_CONT_100x3,R23,8.5,-2,0,100000,0.0,0.0,3.84131e-05,coarse,Soft Float
C_CONT_100x3,R23,8.5,-1,0,100000,0.0,0.0,3.84131e-05,coarse,Soft Float
C_CONT_100x3,R23,8.5,0,0,100000,0.0,0.0,3.84131e-05,coarse,Soft Float
C_CONT_100x3,R23,8.5,1,0,100000,0.0,0.0,3.84131e-05,coarse,Soft Float
C_CONT_100x3,R23,8.5,2,0,100000,0.0,0.0,3.84131e-05,coarse,Soft Float
C_CONT_100x3,R23,8.5,3,0,100000,0.0,0.0,3.84131e-05,coarse,Soft Float
C_CONT_100x3,R23,8.5,4,0,100000,0.0,0.0,3.84131e-05,coarse,Soft Float
C_CONT_100x3,R23,8.5,5,0,100000,0.0,0.0,3.84131e-05,coarse,Soft Float
C_CONT_100x3,R23,8.5,6,0,100000,0.0,0.0,3.84131e-05,coarse,Soft Float
C_CONT_100x3,R23,8.5,7,0,100000,0.0,0.0,3.84131e-05,coarse,Soft Float
C_CONT_100x3,R23,8.5,8,0,100000,0.0,0.0,3.84131e-05,coarse,Soft Float
C_CONT_100x3,R23,8.5,9,0,100000,0.0,0.0,3.84131e-05,coarse,Soft Float
D_CONT_150x2,R23,8.5,-10,0,50000,0.0,0.0,7.68233e-05,coarse,Soft Float
D_CONT_150x2,R23,8.5,-9,0,50000,0.0,0.0,7.68233e-05,coarse,Soft Float
D_CONT_150x2,R23,8.5,-8,0,50000,0.0,0.0,7.68233e-05,coarse,Soft Float
D_CONT_150x2,R23,8.5,-7,0,50000,0.0,0.0,7.68233e-05,coarse,Soft Float
D_CONT_150x2,R23,8.5,-6,0,50000,0.0,0.0,7.68233e-05,coarse,Soft Float
D_CONT_150x2,R23,8.5,-5,0,50000,0.0,0.0,7.68233e-05,coarse,Soft Float
D_CONT_150x2,R23,8.5,-4,0,50000,0.0,0.0,7.68233e-05,coarse,Soft Float
D_CONT_150x2,R23,8.5,-3,0,50000,0.0,0.0,7.68233e-05,coarse,Soft Float
D_CONT_150x2,R23,8.5,-2,0,50000,0.0,0.0,7.68233e-05,coarse,Soft Float
D_CONT_150x2,R23,8.5,-1,0,50000,0.0,0.0,7.68233e-05,coarse,Soft Float
D_CONT_150x2,R23,8.5,0,0,50000,0.0,0.0,7.68233e-05,coarse,Soft Float
D_CONT_150x2,R23,8.5,1,0,50000,0.0,0.0,7.68233e-05,coarse,Soft Float
D_CONT_150x2,R23,8.5,2,0,50000,0.0,0.0,7.68233e-05,coarse,Soft Float
D_CONT_150x2,R23,8.5,3,0,50000,0.0,0.0,7.68233e-05,coarse,Soft Float
D_CONT_150x2,R23,8.5,4,0,50000,0.0,0.0,7.68233e-05,coarse,Soft Float
D_CONT_150x2,R23,8.5,5,0,50000,0.0,0.0,7.68233e-05,coarse,Soft Float
D_CONT_150x2,R23,8.5,6,0,50000,0.0,0.0,7.68233e-05,coarse,Soft Float
D_CONT_150x2,R23,8.5,7,0,50000,0.0,0.0,7.68233e-05,coarse,Soft Float
D_CONT_150x2,R23,8.5,8,0,50000,0.0,0.0,7.68233e-05,coarse,Soft Float
D_CONT_150x2,R23,8.5,9,0,50000,0.0,0.0,7.68233e-05,coarse,Soft Float
B_CONT_50x6,R23,9.0,-10,0,250000,0.0,1.69407e-21,1.53656e-05,coarse,Soft Float
B_CONT_50x6,R23,9.0,-9,0,250000,0.0,1.69407e-21,1.53656e-05,coarse,Soft Float
B_CONT_50x6,R23,9.0,-8,0,250000,0.0,1.69407e-21,1.53656e-05,coarse,Soft Float
B_CONT_50x6,R23,9.0,-7,0,250000,0.0,1.69407e-21,1.53656e-05,coarse,Soft Float
B_CONT_50x6,R23,9.0,-6,0,250000,0.0,1.69407e-21,1.53656e-05,coarse,Soft Float
B_CONT_50x6,R23,9.0,-5,0,250000,0.0,1.69407e-21,1.53656e-05,coarse,Soft Float
B_CONT_50x6,R23,9.0,-4,0,250000,0.0,1.69407e-21,1.53656e-05,coarse,Soft Float
B_CONT_50x6,R23,9.0,-3,0,250000,0.0,1.69407e-21,1.53656e-05,coarse,Soft Float
B_CONT_50x6,R23,9.0,-2,0,250000,0.0,1.69407e-21,1.53656e-05,coarse,Soft Float
B_CONT_50x6,R23,9.0,-1,0,250000,0.0,1.69407e-21,1.53656e-05,coarse,Soft Float
B_CONT_50x6,R23,9.0,0,0,250000,0.0,1.69407e-21,1.53656e-05,coarse,Soft Float
B_CONT_50x6,R23,9.0,1,0,250000,0.0,1.69407e-21,1.53656e-05,coarse,Soft Float
B_CONT_50x6,R23,9.0,2,0,250000,0.0,1.69407e-21,1.53656e-05,coarse,Soft Float
B_CONT_50x6,R23,9.0,3,0,250000,0.0,1.69407e-21,1.53656e-05,coarse,Soft Float
B_CONT_50x6,R23,9.0,4,0,250000,0.0,1.69407e-21,1.53656e-05,coarse,Soft Float
B_CONT_50x6,R23,9.0,5,0,250000,0.0,1.69407e-21,1.53656e-05,coarse,Soft Float
B_CONT_50x6,R23,9.0,6,0,250000,0.0,1.69407e-21,1.53656e-05,coarse,Soft Float
B_CONT_50x6,R23,9.0,7,0,250000,0.0,1.69407e-21,1.53656e-05,coarse,Soft Float
B_CONT_50x6,R23,9.0,8,0,250000,0.0,1.69407e-21,1.53656e-05,coarse,Soft Float
B_CONT_50x6,R23,9.0,9,0,250000,0.0,1.69407e-21,1.53656e-05,coarse,Soft Float
C_CONT_100x3,R23,9.0,-10,0,100000,0.0,0.0,3.84131e-05,coarse,Soft Float
C_CONT_100x3,R23,9.0,-9,0,100000,0.0,0.0,3.84131e-05,coarse,Soft Float
C_CONT_100x3,R23,9.0,-8,0,100000,0.0,0.0,3.84131e-05,coarse,Soft Float
C_CONT_100x3,R23,9.0,-7,0,100000,0.0,0.0,3.84131e-05,coarse,Soft Float
C_CONT_100x3,R23,9.0,-6,0,100000,0.0,0.0,3.84131e-05,coarse,Soft Float
C_CONT_100x3,R23,9.0,-5,0,100000,0.0,0.0,3.84131e-05,coarse,Soft Float
C_CONT_100x3,R23,9.0,-4,0,100000,0.0,0.0,3.84131e-05,coarse,Soft Float
C_CONT_100x3,R23,9.0,-3,0,100000,0.0,0.0,3.84131e-05,coarse,Soft Float
C_CONT_100x3,R23,9.0,-2,0,100000,0.0,0.0,3.84131e-05,coarse,Soft Float
C_CONT_100x3,R23,9.0,-1,0,100000,0.0,0.0,3.84131e-05,coarse,Soft Float
C_CONT_100x3,R23,9.0,0,0,100000,0.0,0.0,3.84131e-05,coarse,Soft Float
C_CONT_100x3,R23,9.0,1,0,100000,0.0,0.0,3.84131e-05,coarse,Soft Float
C_CONT_100x3,R23,9.0,2,0,100000,0.0,0.0,3.84131e-05,coarse,Soft Float
C_CONT_100x3,R23,9.0,3,0,100000,0.0,0.0,3.84131e-05,coarse,Soft Float
C_CONT_100x3,R23,9.0,4,0,100000,0.0,0.0,3.84131e-05,coarse,Soft Float
C_CONT_100x3,R23,9.0,5,0,100000,0.0,0.0,3.84131e-05,coarse,Soft Float
C_CONT_100x3,R23,9.0,6,0,100000,0.0,0.0,3.84131e-05,coarse,Soft Float
C_CONT_100x3,R23,9.0,7,0,100000,0.0,0.0,3.84131e-05,coarse,Soft Float
C_CONT_100x3,R23,9.0,8,0,100000,0.0,0.0,3.84131e-05,coarse,Soft Float
C_CONT_100x3,R23,9.0,9,0,100000,0.0,0.0,3.84131e-05,coarse,Soft Float
D_CONT_150x2,R23,9.0,-10,0,50000,0.0,0.0,7.68233e-05,coarse,Soft Float
D_CONT_150x2,R23,9.0,-9,0,50000,0.0,0.0,7.68233e-05,coarse,Soft Float
D_CONT_150x2,R23,9.0,-8,0,50000,0.0,0.0,7.68233e-05,coarse,Soft Float
D_CONT_150x2,R23,9.0,-7,0,50000,0.0,0.0,7.68233e-05,coarse,Soft Float
D_CONT_150x2,R23,9.0,-6,0,50000,0.0,0.0,7.68233e-05,coarse,Soft Float
D_CONT_150x2,R23,9.0,-5,0,50000,0.0,0.0,7.68233e-05,coarse,Soft Float
D_CONT_150x2,R23,9.0,-4,0,50000,0.0,0.0,7.68233e-05,coarse,Soft Float
D_CONT_150x2,R23,9.0,-3,0,50000,0.0,0.0,7.68233e-05,coarse,Soft Float
D_CONT_150x2,R23,9.0,-2,0,50000,0.0,0.0,7.68233e-05,coarse,Soft Float
D_CONT_150x2,R23,9.0,-1,0,50000,0.0,0.0,7.68233e-05,coarse,Soft Float
D_CONT_150x2,R23,9.0,0,0,50000,0.0,0.0,7.68233e-05,coarse,Soft Float
D_CONT_150x2,R23,9.0,1,0,50000,0.0,0.0,7.68233e-05,coarse,Soft Float
D_CONT_150x2,R23,9.0,2,0,50000,0.0,0.0,7.68233e-05,coarse,Soft Float
D_CONT_150x2,R23,9.0,3,0,50000,0.0,0.0,7.68233e-05,coarse,Soft Float
D_CONT_150x2,R23,9.0,4,0,50000,0.0,0.0,7.68233e-05,coarse,Soft Float
D_CONT_150x2,R23,9.0,5,0,50000,0.0,0.0,7.68233e-05,coarse,Soft Float
D_CONT_150x2,R23,9.0,6,0,50000,0.0,0.0,7.68233e-05,coarse,Soft Float
D_CONT_150x2,R23,9.0,7,0,50000,0.0,0.0,7.68233e-05,coarse,Soft Float
D_CONT_150x2,R23,9.0,8,0,50000,0.0,0.0,7.68233e-05,coarse,Soft Float
D_CONT_150x2,R23,9.0,9,0,50000,0.0,0.0,7.68233e-05,coarse,Soft Float
B_CONT_50x6,R23,9.5,-10,0,250000,0.0,1.69407e-21,1.53656e-05,coarse,Soft Float
B_CONT_50x6,R23,9.5,-9,0,250000,0.0,1.69407e-21,1.53656e-05,coarse,Soft Float
B_CONT_50x6,R23,9.5,-8,0,250000,0.0,1.69407e-21,1.53656e-05,coarse,Soft Float
B_CONT_50x6,R23,9.5,-7,0,250000,0.0,1.69407e-21,1.53656e-05,coarse,Soft Float
B_CONT_50x6,R23,9.5,-6,0,250000,0.0,1.69407e-21,1.53656e-05,coarse,Soft Float
B_CONT_50x6,R23,9.5,-5,0,250000,0.0,1.69407e-21,1.53656e-05,coarse,Soft Float
B_CONT_50x6,R23,9.5,-4,0,250000,0.0,1.69407e-21,1.53656e-05,coarse,Soft Float
B_CONT_50x6,R23,9.5,-3,0,250000,0.0,1.69407e-21,1.53656e-05,coarse,Soft Float
B_CONT_50x6,R23,9.5,-2,0,250000,0.0,1.69407e-21,1.53656e-05,coarse,Soft Float
B_CONT_50x6,R23,9.5,-1,0,250000,0.0,1.69407e-21,1.53656e-05,coarse,Soft Float
B_CONT_50x6,R23,9.5,0,0,250000,0.0,1.69407e-21,1.53656e-05,coarse,Soft Float
B_CONT_50x6,R23,9.5,1,0,250000,0.0,1.69407e-21,1.53656e-05,coarse,Soft Float
B_CONT_50x6,R23,9.5,2,0,250000,0.0,1.69407e-21,1.53656e-05,coarse,Soft Float
B_CONT_50x6,R23,9.5,3,0,250000,0.0,1.69407e-21,1.53656e-05,coarse,Soft Float
B_CONT_50x6,R23,9.5,4,0,250000,0.0,1.69407e-21,1.53656e-05,coarse,Soft Float
B_CONT_50x6,R23,9.5,5,0,250000,0.0,1.69407e-21,1.53656e-05,coarse,Soft Float
B_CONT_50x6,R23,9.5,6,0,250000,0.0,1.69407e-21,1.53656e-05,coarse,Soft Float
B_CONT_50x6,R23,9.5,7,0,250000,0.0,1.69407e-21,1.53656e-05,coarse,Soft Float
B_CONT_50x6,R23,9.5,8,0,250000,0.0,1.69407e-21,1.53656e-05,coarse,Soft Float
B_CONT_50x6,R23,9.5,9,0,250000,0.0,1.69407e-21,1.53656e-05,coarse,Soft Float
C_CONT_100x3,R23,9.5,-10,0,100000,0.0,0.0,3.84131e-05,coarse,Soft Float
C_CONT_100x3,R23,9.5,-9,0,100000,0.0,0.0,3.84131e-05,coarse,Soft Float
C_CONT_100x3,R23,9.5,-8,0,100000,0.0,0.0,3.84131e-05,coarse,Soft Float
C_CONT_100x3,R23,9.5,-7,0,100000,0.0,0.0,3.84131e-05,coarse,Soft Float
C_CONT_100x3,R23,9.5,-6,0,100000,0.0,0.0,3.84131e-05,coarse,Soft Float
C_CONT_100x3,R23,9.5,-5,0,100000,0.0,0.0,3.84131e-05,coarse,Soft Float
C_CONT_100x3,R23,9.5,-4,0,100000,0.0,0.0,3.84131e-05,coarse,Soft Float
C_CONT_100x3,R23,9.5,-3,0,100000,0.0,0.0,3.84131e-05,coarse,Soft Float
C_CONT_100x3,R23,9.5,-2,0,100000,0.0,0.0,3.84131e-05,coarse,Soft Float
C_CONT_100x3,R23,9.5,-1,0,100000,0.0,0.0,3.84131e-05,coarse,Soft Float
C_CONT_100x3,R23,9.5,0,0,100000,0.0,0.0,3.84131e-05,coarse,Soft Float
C_CONT_100x3,R23,9.5,1,0,100000,0.0,0.0,3.84131e-05,coarse,Soft Float
C_CONT_100x3,R23,9.5,2,0,100000,0.0,0.0,3.84131e-05,coarse,Soft Float
C_CONT_100x3,R23,9.5,3,0,100000,0.0,0.0,3.84131e-05,coarse,Soft Float
C_CONT_100x3,R23,9.5,4,0,100000,0.0,0.0,3.84131e-05,coarse,Soft Float
C_CONT_100x3,R23,9.5,5,0,100000,0.0,0.0,3.84131e-05,coarse,Soft Float
C_CONT_100x3,R23,9.5,6,0,100000,0.0,0.0,3.84131e-05,coarse,Soft Float
C_CONT_100x3,R23,9.5,7,0,100000,0.0,0.0,3.84131e-05,coarse,Soft Float
C_CONT_100x3,R23,9.5,8,0,100000,0.0,0.0,3.84131e-05,coarse,Soft Float
C_CONT_100x3,R23,9.5,9,0,100000,0.0,0.0,3.84131e-05,coarse,Soft Float
D_CONT_150x2,R23,9.5,-10,0,50000,0.0,0.0,7.68233e-05,coarse,Soft Float
D_CONT_150x2,R23,9.5,-9,0,50000,0.0,0.0,7.68233e-05,coarse,Soft Float
D_CONT_150x2,R23,9.5,-8,0,50000,0.0,0.0,7.68233e-05,coarse,Soft Float
D_CONT_150x2,R23,9.5,-7,0,50000,0.0,0.0,7.68233e-05,coarse,Soft Float
D_CONT_150x2,R23,9.5,-6,0,50000,0.0,0.0,7.68233e-05,coarse,Soft Float
D_CONT_150x2,R23,9.5,-5,0,50000,0.0,0.0,7.68233e-05,coarse,Soft Float
D_CONT_150x2,R23,9.5,-4,0,50000,0.0,0.0,7.68233e-05,coarse,Soft Float
D_CONT_150x2,R23,9.5,-3,0,50000,0.0,0.0,7.68233e-05,coarse,Soft Float
D_CONT_150x2,R23,9.5,-2,0,50000,0.0,0.0,7.68233e-05,coarse,Soft Float
D_CONT_150x2,R23,9.5,-1,0,50000,0.0,0.0,7.68233e-05,coarse,Soft Float
D_CONT_150x2,R23,9.5,0,0,50000,0.0,0.0,7.68233e-05,coarse,Soft Float
D_CONT_150x2,R23,9.5,1,0,50000,0.0,0.0,7.68233e-05,coarse,Soft Float
D_CONT_150x2,R23,9.5,2,0,50000,0.0,0.0,7.68233e-05,coarse,Soft Float
D_CONT_150x2,R23,9.5,3,0,50000,0.0,0.0,7.68233e-05,coarse,Soft Float
D_CONT_150x2,R23,9.5,4,0,50000,0.0,0.0,7.68233e-05,coarse,Soft Float
D_CONT_150x2,R23,9.5,5,0,50000,0.0,0.0,7.68233e-05,coarse,Soft Float
D_CONT_150x2,R23,9.5,6,0,50000,0.0,0.0,7.68233e-05,coarse,Soft Float
D_CONT_150x2,R23,9.5,7,0,50000,0.0,0.0,7.68233e-05,coarse,Soft Float
D_CONT_150x2,R23,9.5,8,0,50000,0.0,0.0,7.68233e-05,coarse,Soft Float
D_CONT_150x2,R23,9.5,9,0,50000,0.0,0.0,7.68233e-05,coarse,Soft Float
B_CONT_50x6,R23,10.0,-10,0,250000,0.0,1.69407e-21,1.53656e-05,coarse,Soft Float
B_CONT_50x6,R23,10.0,-9,0,250000,0.0,1.69407e-21,1.53656e-05,coarse,Soft Float
B_CONT_50x6,R23,10.0,-8,0,250000,0.0,1.69407e-21,1.53656e-05,coarse,Soft Float
B_CONT_50x6,R23,10.0,-7,0,250000,0.0,1.69407e-21,1.53656e-05,coarse,Soft Float
B_CONT_50x6,R23,10.0,-6,0,250000,0.0,1.69407e-21,1.53656e-05,coarse,Soft Float
B_CONT_50x6,R23,10.0,-5,0,250000,0.0,1.69407e-21,1.53656e-05,coarse,Soft Float
B_CONT_50x6,R23,10.0,-4,0,250000,0.0,1.69407e-21,1.53656e-05,coarse,Soft Float
B_CONT_50x6,R23,10.0,-3,0,250000,0.0,1.69407e-21,1.53656e-05,coarse,Soft Float
B_CONT_50x6,R23,10.0,-2,0,250000,0.0,1.69407e-21,1.53656e-05,coarse,Soft Float
B_CONT_50x6,R23,10.0,-1,0,250000,0.0,1.69407e-21,1.53656e-05,coarse,Soft Float
B_CONT_50x6,R23,10.0,0,0,250000,0.0,1.69407e-21,1.53656e-05,coarse,Soft Float
B_CONT_50x6,R23,10.0,1,0,250000,0.0,1.69407e-21,1.53656e-05,coarse,Soft Float
B_CONT_50x6,R23,10.0,2,0,250000,0.0,1.69407e-21,1.53656e-05,coarse,Soft Float
B_CONT_50x6,R23,10.0,3,0,250000,0.0,1.69407e-21,1.53656e-05,coarse,Soft Float
B_CONT_50x6,R23,10.0,4,0,250000,0.0,1.69407e-21,1.53656e-05,coarse,Soft Float
B_CONT_50x6,R23,10.0,5,0,250000,0.0,1.69407e-21,1.53656e-05,coarse,Soft Float
B_CONT_50x6,R23,10.0,6,0,250000,0.0,1.69407e-21,1.53656e-05,coarse,Soft Float
B_CONT_50x6,R23,10.0,7,0,250000,0.0,1.69407e-21,1.53656e-05,coarse,Soft Float
B_CONT_50x6,R23,10.0,8,0,250000,0.0,1.69407e-21,1.53656e-05,coarse,Soft Float
B_CONT_50x6,R23,10.0,9,0,250000,0.0,1.69407e-21,1.53656e-05,coarse,Soft Float
C_CONT_100x3,R23,10.0,-10,0,100000,0.0,0.0,3.84131e-05,coarse,Soft Float
C_CONT_100x3,R23,10.0,-9,0,100000,0.0,0.0,3.84131e-05,coarse,Soft Float
C_CONT_100x3,R23,10.0,-8,0,100000,0.0,0.0,3.84131e-05,coarse,Soft Float
C_CONT_100x3,R23,10.0,-7,0,100000,0.0,0.0,3.84131e-05,coarse,Soft Float
C_CONT_100x3,R23,10.0,-6,0,100000,0.0,0.0,3.84131e-05,coarse,Soft Float
C_CONT_100x3,R23,10.0,-5,0,100000,0.0,0.0,3.84131e-05,coarse,Soft Float
C_CONT_100x3,R23,10.0,-4,0,100000,0.0,0.0,3.84131e-05,coarse,Soft Float
C_CONT_100x3,R23,10.0,-3,0,100000,0.0,0.0,3.84131e-05,coarse,Soft Float
C_CONT_100x3,R23,10.0,-2,0,100000,0.0,0.0,3.84131e-05,coarse,Soft Float
C_CONT_100x3,R23,10.0,-1,0,100000,0.0,0.0,3.84131e-05,coarse,Soft Float
C_CONT_100x3,R23,10.0,0,0,100000,0.0,0.0,3.84131e-05,coarse,Soft Float
C_CONT_100x3,R23,10.0,1,0,100000,0.0,0.0,3.84131e-05,coarse,Soft Float
C_CONT_100x3,R23,10.0,2,0,100000,0.0,0.0,3.84131e-05,coarse,Soft Float
C_CONT_100x3,R23,10.0,3,0,100000,0.0,0.0,3.84131e-05,coarse,Soft Float
C_CONT_100x3,R23,10.0,4,0,100000,0.0,0.0,3.84131e-05,coarse,Soft Float
C_CONT_100x3,R23,10.0,5,0,100000,0.0,0.0,3.84131e-05,coarse,Soft Float
C_CONT_100x3,R23,10.0,6,0,100000,0.0,0.0,3.84131e-05,coarse,Soft Float
C_CONT_100x3,R23,10.0,7,0,100000,0.0,0.0,3.84131e-05,coarse,Soft Float
C_CONT_100x3,R23,10.0,8,0,100000,0.0,0.0,3.84131e-05,coarse,Soft Float
C_CONT_100x3,R23,10.0,9,0,100000,0.0,0.0,3.84131e-05,coarse,Soft Float
D_CONT_150x2,R23,10.0,-10,0,50000,0.0,0.0,7.68233e-05,coarse,Soft Float
D_CONT_150x2,R23,10.0,-9,0,50000,0.0,0.0,7.68233e-05,coarse,Soft Float
D_CONT_150x2,R23,10.0,-8,0,50000,0.0,0.0,7.68233e-05,coarse,Soft Float
D_CONT_150x2,R23,10.0,-7,0,50000,0.0,0.0,7.68233e-05,coarse,Soft Float
D_CONT_150x2,R23,10.0,-6,0,50000,0.0,0.0,7.68233e-05,coarse,Soft Float
D_CONT_150x2,R23,10.0,-5,0,50000,0.0,0.0,7.68233e-05,coarse,Soft Float
D_CONT_150x2,R23,10.0,-4,0,50000,0.0,0.0,7.68233e-05,coarse,Soft Float
D_CONT_150x2,R23,10.0,-3,0,50000,0.0,0.0,7.68233e-05,coarse,Soft Float
D_CONT_150x2,R23,10.0,-2,0,50000,0.0,0.0,7.68233e-05,coarse,Soft Float
D_CONT_150x2,R23,10.0,-1,0,50000,0.0,0.0,7.68233e-05,coarse,Soft Float
D_CONT_150x2,R23,10.0,0,0,50000,0.0,0.0,7.68233e-05,coarse,Soft Float
D_CONT_150x2,R23,10.0,1,0,50000,0.0,0.0,7.68233e-05,coarse,Soft Float
D_CONT_150x2,R23,10.0,2,0,50000,0.0,0.0,7.68233e-05,coarse,Soft Float
D_CONT_150x2,R23,10.0,3,0,50000,0.0,0.0,7.68233e-05,coarse,Soft Float
D_CONT_150x2,R23,10.0,4,0,50000,0.0,0.0,7.68233e-05,coarse,Soft Float
D_CONT_150x2,R23,10.0,5,0,50000,0.0,0.0,7.68233e-05,coarse,Soft Float
D_CONT_150x2,R23,10.0,6,0,50000,0.0,0.0,7.68233e-05,coarse,Soft Float
D_CONT_150x2,R23,10.0,7,0,50000,0.0,0.0,7.68233e-05,coarse,Soft Float
D_CONT_150x2,R23,10.0,8,0,50000,0.0,0.0,7.68233e-05,coarse,Soft Float
D_CONT_150x2,R23,10.0,9,0,50000,0.0,0.0,7.68233e-05,coarse,Soft Float
B_CONT_50x6,R34,-5.0,-10,2469,5000,0.4938,0.479952,0.507657,coarse,Soft Float
B_CONT_50x6,R34,-5.0,-9,2494,5000,0.4988,0.484947,0.512655,coarse,Soft Float
B_CONT_50x6,R34,-5.0,-8,2486,5000,0.4972,0.483349,0.511056,coarse,Soft Float
B_CONT_50x6,R34,-5.0,-7,2430,5000,0.486,0.472162,0.499859,coarse,Soft Float
B_CONT_50x6,R34,-5.0,-6,2490,5000,0.498,0.484148,0.511855,coarse,Soft Float
B_CONT_50x6,R34,-5.0,-5,2409,5000,0.4818,0.467969,0.495659,coarse,Soft Float
B_CONT_50x6,R34,-5.0,-4,2486,5000,0.4972,0.483349,0.511056,coarse,Soft Float
B_CONT_50x6,R34,-5.0,-3,2457,5000,0.4914,0.477555,0.505258,coarse,Soft Float
B_CONT_50x6,R34,-5.0,-2,2479,5000,0.4958,0.48195,0.509656,coarse,Soft Float
B_CONT_50x6,R34,-5.0,-1,2450,5000,0.49,0.476157,0.503859,coarse,Soft Float
B_CONT_50x6,R34,-5.0,0,2486,5000,0.4972,0.483349,0.511056,coarse,Soft Float
B_CONT_50x6,R34,-5.0,1,2453,5000,0.4906,0.476756,0.504458,coarse,Soft Float
B_CONT_50x6,R34,-5.0,2,2475,5000,0.495,0.481151,0.508857,coarse,Soft Float
B_CONT_50x6,R34,-5.0,3,2440,5000,0.488,0.474159,0.501859,coarse,Soft Float
B_CONT_50x6,R34,-5.0,4,2491,5000,0.4982,0.484348,0.512055,coarse,Soft Float
B_CONT_50x6,R34,-5.0,5,2482,5000,0.4964,0.482549,0.510256,coarse,Soft Float
B_CONT_50x6,R34,-5.0,6,2497,5000,0.4994,0.485547,0.513254,coarse,Soft Float
B_CONT_50x6,R34,-5.0,7,2482,5000,0.4964,0.482549,0.510256,coarse,Soft Float
B_CONT_50x6,R34,-5.0,8,2496,5000,0.4992,0.485347,0.513054,coarse,Soft Float
B_CONT_50x6,R34,-5.0,9,2510,5000,0.502,0.488145,0.515852,coarse,Soft Float
C_CONT_100x3,R34,-5.0,-10,972,2000,0.486,0.464143,0.50791,coarse,Soft Float
C_CONT_100x3,R34,-5.0,-9,1027,2000,0.5135,0.49159,0.535358,coarse,Soft Float
C_CONT_100x3,R34,-5.0,-8,976,2000,0.488,0.466137,0.509909,coarse,Soft Float
C_CONT_100x3,R34,-5.0,-7,970,2000,0.485,0.463147,0.506911,coarse,Soft Float
C_CONT_100x3,R34,-5.0,-6,1024,2000,0.512,0.490091,0.533863,coarse,Soft Float
C_CONT_100x3,R34,-5.0,-5,966,2000,0.483,0.461153,0.504912,coarse,Soft Float
C_CONT_100x3,R34,-5.0,-4,1004,2000,0.502,0.480104,0.523888,coarse,Soft Float
C_CONT_100x3,R34,-5.0,-3,987,2000,0.4935,0.471622,0.515403,coarse,Soft Float
